route_id,route_no,route_no_cbts,route_origin,route_destination,route_type,route_category,route_service,route_corridor,route_name,route_desc,route_dist_in,route_dist_out,state_id,depot_id,status,freq_min,freq_max,total_km,km_per_trip,travel_time,deadmileage,line_id,zone,pis_profile
179,T635,XT6350,,,TEMPATAN,Normal,RAPID,,NONAME,LRT UNIVERSITI-BULATAN ROTHMAN,,,1,8,5,0.0,0.0,4.6,,0.0,,,0,
180,BET8,XR0080,,,0,Normal,RAPID,,NONAME,SEMENYIH SENTRAL-JALAN SILANG,,,1,5,5,0.0,0.0,49.8,25.0,0.0,,,0,
181,BET7,XR0070,,,0,Normal,RAPID,,NONAME,SRI NILAM-LIN HAO,,,1,4,5,0.0,0.0,24.9,12.0,0.0,,,0,
184,PURPLE,XS0020,,,0,Shuttle,GoKL,,,PASAR SENI - BANGKOK BANK - BUKIT BINTANG,,,1,1,5,0.0,0.0,6.5,9.0,0.0,,,0,
185,GREEN,XS0010,,,0,Shuttle,GoKL,,,MENARA KL - PAVILION - BUKIT BINTANG,,,1,1,5,0.0,0.0,7.4,7.0,0.0,,,0,
186,T204,XT2040,,,TEMPATAN,Normal,RAPID,,,GREENWOOD-KG.NAKHODA,,,1,3,5,0.0,0.0,19.1,,0.0,,,0,
187,E1,XE0010,,,0,Normal,RAPID,,,PUTRAJAYA SENTRAL-PASAR SENI,,,1,5,5,0.0,0.0,68.6,,0.0,,,0,
188,T427,XT4270,,,TEMPATAN,Normal,RAPID,,,,,,1,5,5,0.0,0.0,#N/A,,0.0,,,0,
190,PARADIGM MALL,XS5020,,,0,Shuttle,SH_OTHER,,,PMALL,,,1,8,5,0.0,0.0,,,0.0,,,0,
191,SEWA KHAS_STL,,,,0,Normal,RAPID,,,SEWA KHAS SENTUL,,,1,1,5,0.0,0.0,,,0.0,,,0,
192,SEWA KHAS_MLW,,,,0,Normal,RAPID,,,SEWA KHAS MELAWATI,,,1,3,5,0.0,0.0,,,0.0,,,0,
193,SEWA KHAS_MLR,,,,0,Normal,RAPID,,,SEWA KHAS MALURI,,,1,4,5,0.0,0.0,,,0.0,,,0,
194,SEWA KHAS_CHS,,,,0,Normal,RAPID,,,SEWA KHAS CHERAS SELATAN,,,1,5,5,0.0,0.0,,,0.0,,,0,
195,SEWA KHAS_OKR,,,,0,Normal,RAPID,,,SEWA KHAS OKR,,,1,6,5,0.0,0.0,,,0.0,,,0,
196,SEWA KHAS_SHA,,,,0,Normal,RAPID,,,SEWA KHAS SHAH ALAM,,,1,7,5,0.0,0.0,,,0.0,,,0,
197,T226,XT2260,,,TEMPATAN,Normal,RAPID,,NONAME,LRT MELATI - TMN MELEWAR,,,1,3,5,0.0,0.0,14.4,,0.0,,,0,
198,T328,XT3280,,,TEMPATAN,Normal,RAPID,,NONAME,LRT PANDAN INDAH - AMPANG POINT,,,1,4,5,0.0,0.0,11.7,,0.0,,,0,
201,T419,XT4190,,,TEMPATAN,Normal,RAPID,,,Pinggiran Bukit Jalil,,,1,5,5,0.0,0.0,15.3,,0.0,,,0,
202,T410,XT4100,,,TEMPATAN,Normal,RAPID,,,-,,,1,5,5,0.0,0.0,13.2,,0.0,,,0,
203,S100,XS1000,,,0,Normal,RAPID,,,PARLIMEN,,,1,9,5,0.0,0.0,#N/A,,0.0,,,0,
204,SEWA KHAS_KPG ,,,,0,Normal,RAPID,,,SEWA KHAS KEPONG,,,1,9,5,0.0,0.0,,,0.0,,,0,
205,SEWA KHAS_ASJ,,,,0,Normal,RAPID,,,sewa khas,,,1,8,5,0.0,0.0,,,0.0,,,0,
206,SJ01,XS2000,,,0,Shuttle,SS_MPSJ,,,BANGUNAN MPSJ KTM SUBANG JAYA,,,1,7,5,0.0,0.0,,9.0,0.0,,,0,
207,SA01,XS4000,,,0,Shuttle,SS_MBSA,,,KTM KOMUTER SEKSYEN 19 SHAH ALAM SEKSYEN 7,,,1,7,5,0.0,0.0,,11.0,0.0,,,0,
208,KLG1,XS3000,,,0,Shuttle,SS_MPK,,,KTM KLANG – BANDAR KLANG,,,1,7,5,0.0,0.0,,16.0,0.0,,,0,
209,ONE SOUTH,,,,0,Normal,RAPID,,,-,,,1,4,5,0.0,0.0,,,0.0,,,0,
210,U412A,XU4121,,,UTAMA,Normal,RAPID,,,-,,,1,4,5,0.0,0.0,,,0.0,,,0,
211,PJ01,XP0010,,,0,Shuttle,PJCT,,,PJ01,,,1,8,5,0.0,0.0,0,,0.0,,,0,
212,PJ02,XP0020,,,0,Shuttle,PJCT,,,PJ02,,,1,8,5,0.0,0.0,0,,0.0,,,0,
213,CITTA MALL,XS5010,,,0,Normal,RAPID,,,Citta Mall,,,1,8,5,0.0,0.0,,,0.0,,,0,
214,T613,XT6130,,,TEMPATAN,Normal,RAPID,,,-,,,1,9,5,0.0,0.0,6.6,,0.0,,,0,
215,100,K1000,HENTIAN BANDAR,GAMBANG RESORT,UTAMA,Normal,RAPID,,,Hentian Bandar-Gambang Resort,52300.0,52300.0,8,10,1,30.0,40.0,92.0,46.0,90.0,48.2,,0,
216,101,K1010,HENTIAN BANDAR,INDERAPURA/INDERA SEMPURNA/HENTIAN BANDAR,UTAMA,Normal,RAPID,,Hentian Bandar-Inderapura/Indera Sempurna,Hentian Bandar-Inderapura/Indera Sempurna,,53000.0,8,10,1,30.0,30.0,36,18.0,50.0,27.6,,0,
217,102,K1020,HENTIAN BANDAR,PERMATANG BADAK,UTAMA,Normal,RAPID,,Hentian Bandar-Permatang Badak,Hentian Bandar-Permatang Badak,,25500.0,8,10,1,30.0,40.0,36.0,18.0,55.0,20.3,,0,
218,200,K2000,HENTIAN BANDAR,TELUK CEMPEDAK,UTAMA,Normal,RAPID,,Hentian Bandar-Teluk Cempedak,Hentian Bandar-Teluk Cempedak,8000.0,8000.0,8,10,1,30.0,35.0,20.0,10.0,50.0,14.4,,0,
219,201,K2010,,,0,Normal,RAPID,,Hentian Bandar-Taman Gelora,Hentian Bandar-Taman Gelora,,,8,10,0,70.0,70.0,9.5,,20.0,0,,0,
220,300,K3000,HENTIAN BANDAR,TAMAN IMPIAN,UTAMA,Normal,RAPID,,Hentian Bandar-Taman Impian,Hentian Bandar-Taman Impian,21500.0,21500.0,8,10,1,25.0,30.0,36.0,18.0,55.0,21.3,,0,
221,301,K3010,HENTIAN BANDAR,BUKIT SAGU,UTAMA,Normal,RAPID,,"Hentian Bandar-Bukit Goh,Bukit Kuantan & Bukit sag",Hentian Bandar-Bukit Sagu,43000.0,43000.0,8,10,1,50.0,60.0,79.2,39.6,80.0,35.8,,0,
222,302,K3020,HENTIAN BANDAR,INDERA MAHKOTA 1,UTAMA,Normal,RAPID,,Hentian Bandar-Indera Mahkota 1,Hentian Bandar-Indera Mahkota 1,12500.0,12500.0,8,10,1,35.0,40.0,20.0,10.0,40.0,16.8,,0,
223,303,K3030,HENTIAN BANDAR,TERMINAL SENTRAL KUANTAN,UTAMA,Normal,RAPID,,Hentian Bandar-Terminal Sentral Kuantan,Hentian Bandar-Terminal Sentral Kuantan,8000.0,8000.0,8,10,1,25.0,30.0,25.2,12.6,30.0,16.6,,0,
224,400,K4000,HENTIAN BANDAR,PEKAN,UTAMA,Normal,RAPID,,Hentian Bandar-Pekan,Hentian Bandar-Pekan,51500.0,51500.0,8,10,1,30.0,30.0,106.0,53.0,100.0,62.9,,0,
225,401,K4010,HENTIAN BANDAR,RTC KUALA PAHANG,UTAMA,Normal,RAPID,,Hentian Bandar-Kampung Ubai,Hentian Bandar-RTC Kuala Pahang,47000.0,47000.0,8,10,1,30.0,40.0,70.0,35.0,70.0,54.1,,0,
226,500,K5000,HENTIAN BANDAR,SUNGAI LEMBING,UTAMA,Normal,RAPID,,Hentian Bandar-Sungai Lembing,Hentian Bandar-Sungai Lembing,45500.0,45500.0,8,10,1,40.0,50.0,100.0,50.0,90.0,48.8,,0,
227,600,K6000,HENTIAN BANDAR,BALOK MAKMUR ,UTAMA,Normal,RAPID,,Hentian Bandar-Balok Makmur (via Jln Beserah),Hentian Bandar-Balok Makmur (via Jln Beserah),29000.0,29000.0,8,10,1,30.0,40.0,56.0,28.0,60.0,23.8,,0,
228,601,K6010,HENTIAN BANDAR,KOLEJ POLISAS,UTAMA,Normal,RAPID,,Hentian Bandar-Kolej Polisas,Hentian Bandar-Kolej Polisas,13500.0,13500.0,8,10,1,30.0,30.0,29.0,14.5,45.0,10.4,,0,
229,602,K6020,,,UTAMA,Normal,RAPID,,Hentian Bandar-Balok Makmur (via Jln Bypass),Hentian Bandar-Balok Makmur (Bypass),,,8,10,0,60.0,60.0,78,39.0,90.0,55.7,,0,
230,603,K6030,KOLEJ PSDC,HENTIAN BANDAR/KOLEJ PSDC,UTAMA,Normal,RAPID,,Hentian Bandar-Kolej PSDC,Hentian Bandar-Kolej PSDC,,16000.0,8,10,1,70.0,70.0,20.0,10.0,25.0,0,,0,
231,101,101,JETI,TLK.BAHANG,UTAMA,Normal,RAPID,,Teluk Bahang To Jetty,Teluk Bahang To Jetty,,,5,11,1,10.0,10.0,51.9,26.0,210.0,21.6,,0,
232,102,102,AIRPORT,TLK.BAHANG,UTAMA,Normal,RAPID,,Airport To Teluk Bahang ,Airport To Teluk Bahang,,,5,11,1,60.0,60.0,88.7,44.4,220.0,21.6,,0,
233,103,103,KOMTAR,PULAU TIKUS,0,Normal,RAPID,,Komtar To Pulau Tikus Via Jalan Burma/Kelawei,Komtar To Pulau Tikus Via Jalan Burma/Kelawei,,,5,11,0,15.0,15.0,12,,40.0,0,,0,
234,104,104,KOMTAR,TG.BUNGAH,UTAMA,Normal,RAPID,,Tanjung Bungah To Komtar Via Pepper Estate,Tanjung Bungah To Komtar Via Pepper Estate,,,5,11,1,35.0,35.0,33.7,16.9,120.0,0.6,,0,
235,201,201,P.TERUBONG,JETI,UTAMA,Normal,RAPID,,Paya Terubong To Jetty Via Air Itam,Paya Terubong To Jetty Via Air Itam,,,5,12,1,15.0,15.0,30.7,15.35,120.0,15.4,,0,
236,202,202,P.TERUBONG,JETI,UTAMA,Normal,RAPID,,Paya Terubong To Jetty Via Farlim,Paya Terubong To Jetty Via Farlim,,,5,12,1,20.0,20.0,32.6,16.3,130.0,15.4,,0,
237,203,203,AIR ITAM,JETI,UTAMA,Normal,RAPID,,Air Itam To Jetty Via Farlim,Air Itam To Jetty Via Farlim,,,5,12,1,15.0,15.0,29.4,14.7,120.0,23.6,,0,
238,204,204,BKT.BENDERA,JETI,UTAMA,Normal,RAPID,,Penang Hill To Jetty Via Kg. Melayu,Penang Hill To Jetty Via Kg. Melayu,,,5,12,1,25.0,25.0,26.6,13.3,120.0,24.4,,0,
239,206,206,JETI,TESCO,UTAMA,Normal,RAPID,,Jetty To Tesco Tg.Kudin Via Island Glades.,Jetty To Tesco Tg.Kudin Via Island Glades.,,,5,12,1,45.0,45.0,36.6,18.3,120.0,15,,0,
240,102,102,AIRPORT,TLK.BAHANG,UTAMA,Normal,RAPID,,Airport To Teluk Bahang ,Airport To Teluk Bahang,,,5,12,1,60.0,60.0,88.7,44.4,220.0,17.6,,0,
241,11,11,JETI,BATU LANCHANG,UTAMA,Normal,RAPID,,Jetty To Batu Lanchang (Perak Rd),Jetty To Batu Lanchang (Perak Rd),,,5,12,1,35.0,35.0,19.1,9.55,120.0,20,,0,
242,301,301,RELAU,JETI,UTAMA,Normal,RAPID,,Relau To Jetty,Relau To Jetty,,,5,12,1,15.0,15.0,42.4,21.2,180.0,14.6,,0,
243,301E,301E,RELAU,JETI,UTAMA,Normal,RAPID,,Relau To Jetty Via Lebuh Raya Tun Dr.Lim Chong Eu,Relau To Jetty Via Lebuh Raya Tun Dr.Lim Chong Eu,,15000.0,5,12,0,35.0,35.0,38,,130.0,0,,0,
244,302,302,BT.MAUNG,JETI,UTAMA,Normal,RAPID,,Batu Maung To Jetty,Batu Maung To Jetty,,,5,12,1,20.0,20.0,72.9,36.45,220.0,20,,0,
245,303,303,BKT.GEDUNG,JETI,UTAMA,Normal,RAPID,,Bukit Gedung To Jetty,Bukit Gedung To Jetty,,,5,12,1,20.0,20.0,45.5,22.75,180.0,14,,0,
246,304,304,BKT.GEDUNG,GURNEY,UTAMA,Normal,RAPID,,Bukit Gedung To Plaza Gurney Via Komtar,Bukit Gedung To Plaza Gurney Via Komtar,,,5,12,1,35.0,35.0,62.4,31.2,190.0,19.2,,0,
247,305,305,TERMINAL SG NIBONG,TELUK TEMPOYAK,UTAMA,Normal,RAPID,,Terminal Sg Nibong To Teluk Tempoyak,Terminal Sg Nibong To Teluk Tempoyak,,26000.0,5,12,1,120.0,120.0,15.4,7.7,120.0,26,,0,
248,306,306,AIRPORT,HOSPITAL,UTAMA,Normal,RAPID,,Airport To Hospital Via Farlim,Airport To Hospital Via Farlim,,,5,12,1,60.0,60.0,56.8,28.4,180.0,19.4,,0,
249,307,307,BT.MAUNG,JETI,UTAMA,Normal,RAPID,,Batu Maung To Jetty Via Jelutong Ekspresway,Batu Maung To Jetty Via Jelutong Ekspresway,,10000.0,5,12,0,35.0,35.0,38.4,,140.0,0,,0,
250,308,308,SG.NIBONG,GERTAK SANGGUL,UTAMA,Normal,RAPID,,Terminal Sg Nibong To Gertak Sanggul,Terminal Sg Nibong To Gertak Sanggul,,,5,12,1,35.0,35.0,59.4,29.7,180.0,34,,0,
251,309,309,,,0,Normal,RAPID,,Bukit Gedung To Queensbay,Bukit Gedung To Queensbay,,,5,12,0,60.0,60.0,13.6,,60.0,0,,0,
252,401E,401E,BLK.PULAU,JETI,UTAMA,Normal,RAPID,,Balik Pulau Ke Jetty,Balik Pulau Ke Jetty,,,5,12,1,25.0,25.0,82.6,41.3,140.0,21.2,,0,
253,401,401,BLK.PULAU,JETI,UTAMA,Normal,RAPID,,Balik Pulau To Jetty,Balik Pulau To Jetty,,,5,12,1,35.0,35.0,55.2,27.6,210.0,27,,0,
254,502,502,BLK.PULAU,JETI,UTAMA,Normal,RAPID,,Balik Pulau To Jetty,Balik Pulau To Jetty,,,5,12,1,25.0,25.0,57.5,28.8,200.0,"21,2",,0,
255,P/R,P/R,,,0,Normal,RAPID,,BEST A SUNWAY/BJ/FIZ 1,BEST A SUNWAY/BJ/FIZ 1,,,5,12,0,0.0,0.0,,,0.0,0,,0,
256,101,101,JETI,TLK.BAHANG,UTAMA,Normal,RAPID,,Teluk Bahang To Jetty,Teluk Bahang To Jetty,,,5,13,1,10.0,10.0,51.9,26.0,210.0,1.6,,0,
257,CAT,CAT,JETI,KOMTAR,OTHER,Shuttle,RAPID,,Jetty To Komtar,Jetty To Komtar,,,5,13,1,20.0,20.0,8,8.0,60.0,1.6,,0,
258,10,10,JETI,BOTANICAL GARDEN,UTAMA,Normal,RAPID,,Jetty To Botanical Garden ,Jetty To Botanical Garden,,12000.0,5,13,0,35.0,35.0,31.1,15.6,120.0,9.4,,0,
259,103,103,KOMTAR,PULAU TIKUS,UTAMA,Normal,RAPID,,Komtar To Pulau Tikus Via Jalan Burma/Kelawei,Komtar To Pulau Tikus Via Jalan Burma/Kelawei,,,5,13,1,15.0,15.0,11.9,11.9,40.0,3.6,,0,
260,12,12,JETI,BANDAR SRI PINANG,UTAMA,Normal,RAPID,,Jetty To Bdr. Sri Pinang Via Jalan Macallum,Jetty To Bdr. Sri Pinang Via Jalan Macallum,,,5,13,1,45.0,45.0,13.4,13.4,0.0,1.6,,0,
261,104,104,KOMTAR,TG.BUNGAH,OTHER,Normal,RAPID,,Tanjung Bungah To Komtar Via Pepper Estate,Tanjung Bungah To Komtar Via Pepper Estate,,12000.0,5,13,0,35.0,35.0,33.7,16.85,120.0,20,,0,
263,401,401,BLK.PULAU,JETI,UTAMA,Normal,RAPID,,Balik Pulau To Jetty,Balik Pulau To Jetty,,,5,14,1,35.0,35.0,55.2,27.6,210.0,32.8,,0,
264,403,403,BLK.PULAU,P.BETONG,UTAMA,Normal,RAPID,,Balik Pulau To Pulau Betong,Balik Pulau To Pulau Betong,,,5,14,1,80.0,80.0,29.2,14.6,75.0,0.6,,0,
265,404,404,BLK.PULAU,P.ACHEH,UTAMA,Normal,RAPID,,Balik Pulau To Pantai Aceh,Balik Pulau To Pantai Aceh,,,5,14,1,90.0,90.0,34.2,17.1,85.0,1.2,,0,
266,501,501,BALIK PULAU ,TELUK BAHANG,UTAMA,Normal,RAPID,,Balik Pulau To Teluk Bahang,Balik Pulau To Teluk Bahang,,20000.0,5,14,0,180.0,180.0,43.3,21.65,180.0,2,,0,
267,502,502,BLK.PULAU,JETI,UTAMA,Normal,RAPID,,Balik Pulau To Jetty Via Air Itam,Balik Pulau To Jetty Via Air Itam,,,5,14,1,25.0,25.0,57.5,28.75,200.0,30,,0,
268,601,601,P.SENTRAL,KEPALA BATAS,UTAMA,Normal,RAPID,,Penang Sentral To Kepala Batas,Penang Sentral To Kepala Batas,,,5,15,1,30.0,30.0,52,26.0,150.0,22,,0,
269,602,602,,,0,Normal,RAPID,,Penang Sentral To Tasek Gelugor,Penang Sentral To Tasek Gelugor,,,5,15,0,60.0,60.0,28,,120.0,0,,0,
270,603,603,P.SENTRAL,KUALA MUDA,UTAMA,Normal,RAPID,,Penang Sentral - Kuala Muda,Penang Sentral - Kuala Muda,,,5,15,1,30.0,30.0,55.1,27.55,180.0,32,,0,
271,604,604,P.SENTRAL,DESA MURNI,UTAMA,Normal,RAPID,,Penang Sentral - Desa Murni,Penang Sentral - Desa Murni,,,5,15,1,45.0,45.0,32.6,16.3,180.0,14.6,,0,
272,605,605,P.SENTRAL,PEKAN DARAT,UTAMA,Normal,RAPID,,Penang Sentral - Pekan Darat,Penang Sentral - Pekan Darat,,,5,15,1,30.0,30.0,36.3,18.15,120.0,17.2,,0,
273,606,606,KEPALA BATAS,BKT.MERTAJAM,UTAMA,Normal,RAPID,,Kepala Batas - Bukit Mertajam,Kepala Batas - Bukit Mertajam,,,5,15,1,45.0,45.0,55.2,27.6,180.0,27,,0,
274,608,608,P.SENTRAL,PENAGA,0,Normal,RAPID,,Penang Sentral - Penaga,Penang Sentral - Penaga,,,5,15,1,90.0,90.0,16.2,,100.0,0,,0,
275,610,610,KEPALA BATAS,TASEK GELUGOR,UTAMA,Normal,RAPID,,Kepala Batas - Tasek Gelugor,Kepala Batas - Tasek Gelugor,,,5,15,1,120.0,120.0,40.4,20.2,120.0,29.2,,0,
276,701,701,P.SENTRAL,BKT.MERTAJAM,UTAMA,Normal,RAPID,,Penang Sentral To Bukit Mertajam,Penang Sentral To Bukit Mertajam,,,5,15,1,20.0,20.0,35.1,17.55,120.0,20.4,,0,
277,702,702,P.SENTRAL,BKT.MERTAJAM,UTAMA,Normal,RAPID,,P.Sentral To Bukit Mertajam Via Pmtg. Pauh,P.Sentral To Bukit Mertajam Via Pmtg. Pauh,,,5,15,1,30.0,30.0,38.1,19.05,120.0,19.6,,0,
278,703,703,PENANG SENTRAL,TESCO SEBERANG JAYA,UTAMA,Normal,RAPID,,Penang Sentral To Seberang Jaya,Penang Sentral To Seberang Jaya,2063.0,1910.0,5,15,1,30.0,30.0,14,0.0,100.0,0,,0,
279,706,706,,,0,Normal,RAPID,,Penang Sentral - Pelangi,Penang Sentral - Pelangi,,,5,16,2,0.0,0.0,,,0.0,0,,0,
280,707,707,,,0,Normal,RAPID,,Bukit Mertajam - Juru,Bukit Mertajam - Juru,,,5,16,2,0.0,0.0,,,140.0,0,,0,
281,708,708,BKT.MERTAJAM,JUNJUNG,UTAMA,Normal,RAPID,,Bukit Mertajam - Junjung,Bukit Mertajam - Junjung,,,5,16,1,0.0,0.0,48.3,24.2,130.0,35.4,,0,
282,709,709,P.SENTRAL,MACHANG BUBUK,UTAMA,Normal,RAPID,,P.Sentral  - B. Mertajam (Via Perda) - Machang Bub,P.Sentral  - B. Mertajam (Via Perda) - Machang Bub,,,5,15,1,45.0,45.0,67,33.5,180.0,32,,0,
283,801,801,P.SENTRAL,NIBONG TEBAL,UTAMA,Normal,RAPID,,P.Sentral To N.Tebal,P.Sentral To N.Tebal,,,5,16,1,25.0,25.0,76,38.0,220.0,4.6,,0,
284,802,802,NIBONG TEBAL,BKT.MERTAJAM,UTAMA,Normal,RAPID,, Nibong Tebal To Bukit Mertajam,Nibong Tebal To Bukit Mertajam,,,5,16,1,25.0,25.0,58.9,29.45,180.0,32.6,,0,
285,803,803,NIBONG TEBAL,SUNGAI ACHEH,UTAMA,Normal,RAPID,,Nibong Tebal - Sungai Acheh,Nibong Tebal - Sungai Acheh,8300.0,8300.0,5,16,1,210.0,210.0,34.8,34.8,210.0,3.4,,0,
286,804,804,NIBONG TEBAL,PARIT BUNTAR,UTAMA,Normal,RAPID,,Nibong Tebal - Transkerian,Nibong Tebal - Parit Buntar,,10000.0,5,16,0,30.0,30.0,24.9,12.45,60.0,18,,0,
287,P/R,P/R,,,0,Normal,RAPID,,,Best B-C -Sunway/Bj/Fiz 3/4 (Fed-Juru/Perda),,,5,16,0,0.0,0.0,,,0.0,0,,0,
288,BEST KOMTAR SUNWAY,BKS,,,OTHER,Normal,RAPID,,,"JAWI - KOMTAR, SEBERANG JAYA - KOMTAR, BERTAM - KOMTAR",,,5,15,1,,,45.3,22.65,,14,,0,
289,BEST KOMTAR SUNWAY,BKS,,,0,Normal,RAPID,,,"JAWI - KOMTAR, SEBERANG JAYA - KOMTAR, BERTAM - KOMTAR",,,5,16,0,,,,,,,,0,
290,401E,401E,BLK.PULAU,JETI,UTAMA,Normal,RAPID,,Balik Pulau Ke Jetty,Balik Pulau Ke Jetty,,,5,14,1,25.0,25.0,82.6,41.3,140.0,2,,0,
291,Cat Tanjung Tokong & Pulau Tikus,CAT7,,,0,Shuttle,RAPID,,,CAT TANJUNG TOKONG & PULAU TIKUS,,,5,13,0,,,12.5,,,,,0,
292,AT,AT,AIRPORT,KOMTAR,UTAMA,Normal,RAPID,,,(AIRPORT TRANSIT)KOMTAR - SG NIBONG - AIRPORT,,20000.0,5,12,0,,,41.7,20.9,,19.2,,0,
293,601A,601A,,,UTAMA,Normal,RAPID,,,HUB DATO KAILAN - IPD- HOSPITAL- BERTAM- PINANG TUNGGAL,,,5,15,0,,,,0.0,,,,0,
294,BEST A,BS A,SUNWAY,FIZ,OTHER,Normal,RAPID,,,BEST A SUNWAY/BJ/FIZ 1,,25000.0,5,12,0,,,,0.0,,25,,0,
295,BEST B,BS B,SUNWAY,FIZ ,OTHER,Normal,RAPID,,,BEST B-C -SUNWAY/BJ/FIZ 3/4 (FED-JURU/PERDA),,25000.0,5,15,0,,,64.7,32.4,,13.6,,0,
296,604A,604A,,,UTAMA,Normal,RAPID,,,DESA MURNI - KEPALA BATAS,,,5,15,0,,,24.7,12.4,,19,,0,
297,EB60,EB60,P.SENTRAL,SG.PETANI,UTAMA,Normal,RAPID,,,PENANG SENTRAL - SUNGAI PETANI,,,5,15,1,,,82.6,41.3,,56,,0,
298,EB80,EB80,P.SENTRAL,PARIT BUNTAR,UTAMA,Normal,RAPID,,,PENANG SENTRAL - PARIT BUNTAR,,50000.0,5,15,0,,,85.6,42.8,,12,,0,
299,SEWA KHAS,SK,,,0,Normal,RAPID,,,Bas yang disewakan khas untuk kegunaan lain,,,8,10,1,,,,,,,,0,
300,801,801,P.SENTRAL,NIBONG TEBAL,UTAMA,Normal,RAPID,,,P.SENTRAL TO N.TEBAL,,,5,15,1,,,76,38.0,,12.6,,0,
301,802,802,NIBONG TEBAL,BKT.MERTAJAM,UTAMA,Normal,RAPID,,,NIBONG TEBAL TO BUKIT MERTAJAM,,,5,15,1,,,58.9,29.45,,32.6,,0,
302,BEST B,BS B,,,0,Normal,RAPID,,,BEST A SUNWAY/BJ/FIZ 1,,,5,12,0,,,,,,,,0,
303,BEST C,BS C,SUNWAY,FIZ ,OTHER,Normal,RAPID,,,BEST B-C -SUNWAY/BJ/FIZ 3/4 (FED-JURU/PERDA),,25000.0,5,15,0,,,80.1,40.1,,15.4,,0,
304,BEST KOMTAR BERTAM,BKB,,,OTHER,Normal,RAPID,,,"JAWI - KOMTAR, SEBERANG JAYA - KOMTAR, BERTAM - KOMTAR",,,5,15,1,,,76.9,38.5,,34.8,,0,
305,BEST KOMTAR BERTAM,BKB,,,0,Normal,RAPID,,,"JAWI - KOMTAR, SEBERANG JAYA - KOMTAR, BERTAM - KOMTAR",,,5,16,0,,,,,,,,0,
306,BEST KOMTAR JAWI,BKJ,,,UTAMA,Normal,RAPID,,,"JAWI - KOMTAR, SEBERANG JAYA - KOMTAR, BERTAM - KOMTAR",,,5,15,1,,,45,22.5,,6,,0,
307,BEST KOMTAR JAWI,BKJ,,,OTHER,Normal,RAPID,,,"JAWI - KOMTAR, SEBERANG JAYA - KOMTAR, BERTAM - KOMTAR",,,5,16,1,,,99.5,49.8,,6,,0,
308,FEEDER JURU,JF,,,OTHER,Normal,RAPID,,,-,,,5,15,1,,,15,7.5,,24,,0,
309,FEEDER PERDA,PF,,,OTHER,Normal,RAPID,,,-,,,5,15,1,,,14.5,7.3,,21,,0,
310,TRAINING,TRAINING,SUNGAI NIBONG,-,OTHER,Shuttle,RAPID,,,-,,,5,12,0,,,,,,0,,0,
311,SHUTTLE,SHUTTLE,,,0,Shuttle,SH_OTHER,,,-,,,5,12,1,,,,,,,,0,
448,EB80,EB80,P.SENTRAL,PARIT BUNTAR,UTAMA,Normal,RAPID,,,-,,,5,16,1,,,85.6,42.8,,20,,0,
449,SUNWAY LINE,U0600,SETIA JAYA,USJ 7,OTHER,Normal,RAPID,,,Setia Jaya - USJ 7,5400.0,5400.0,1,18,1,,,5.4,5.4,,,,0,
450,T204,XT2040,,,TEMPATAN,Normal,RAPID,,,GREENWOOD-KG.NAKHODA,,,1,1,5,,,9.5,9.0,,11.7,,0,
452,B114,XB1140,,,0,Normal,RAPID,,,MALURI - TITIWANGSA via KLCC,,,1,4,5,,,22.8,,,9,,0,
453,U44,XU0440,,,UTAMA,Normal,RAPID,,,BDR PERMAISURI - BKT BINTANG,,,1,4,5,,,30.2,,,17.3,,0,
454,U45,XU0450,,,UTAMA,Normal,RAPID,,,BDR TUN RAZAK - BKT BINTANG,,,1,4,5,,,42,,,17.3,,0,
455,T433,XT4330,,,TEMPATAN,Normal,RAPID,,,LRT SALAK SELATAN - HUKM,,,1,4,5,,,8.3,,,16.8,,0,
456,U47,XU0470,,,UTAMA,Normal,RAPID,,,TMN SEGAR - BKT BINTANG,,,1,5,5,,,20.8,,,44.2,,0,
457,U412,XU4120,,,UTAMA,Normal,RAPID,,,PANGSUN - BATU 10 LEBUHRAYA CHERAS KAJANG,,,1,5,5,,,51.3,,,31,,0,
458,170,U1700,,,0,Normal,RAPID,,Hab Wira Damai ~ Lebuh Ampang,Hab Wira Damai ~ Lebuh Ampang,,,1,1,0,10.0,10.0,31.00,16.0,120.0,14.0,U170002,4,
459,171,U1710,,,0,Normal,RAPID,,Hub Wira Damai ~ Lebuh Ampang via Sentul,Hub Wira Damai ~ Lebuh Ampang via Sentul,,,1,1,0,15.0,15.0,39.80,20.0,150.0,14.0,U171002,4,
460,172,U1720,,,0,Normal,RAPID,,Taman Greenwood ~ Chow Kit ,Taman Greenwood ~ Chow Kit ,,,1,1,0,15.0,15.0,21.20,11.0,70.0,10.0,U172002,3,
461,173,U1730,,,0,Normal,RAPID,,Taman Jasa Utama ~ Lebuh Ampang,Taman Jasa Utama ~ Lebuh Ampang,,,1,1,0,10.0,10.0,43.00,22.0,180.0,23.0,U173002,4,
462,180,U1800,,,0,Normal,RAPID,,Bandar Dato' Senu ~ Pasar Seni,Bandar Dato' Senu ~ Pasar Seni,,,1,1,0,10.0,10.0,16.80,9.0,60.0,6.0,U180002,2,
