route_busstop_id,depot,route_id,route_no,line_id,bus_stop_id,stop_id,order,stop_category,border,hub_stop,ride_zone,alight_zone,entering_angle,distance,popular,municipal,dr,dt_created
2632,5,555,T403,T403002,1054.0,1001056,21,,N,N,1,1,243.0,12482,,,1,2020-03-09 11:10:44
2633,5,555,T403,T403002,2136.0,1002140,22,,N,N,1,1,238.0,12670,,,1,2020-03-09 11:10:44
2634,5,555,T403,T403002,1787.0,1001790,23,,N,N,1,1,307.0,13860,,,1,2020-03-09 11:10:44
2635,5,555,T403,T403001,1787.0,1001790,1,,N,N,1,1,307.0,0,,,2,2020-03-09 11:10:44
2636,5,555,T403,T403001,2597.0,1002602,2,,N,N,1,1,63.0,1066,,,2,2020-03-09 11:10:44
2637,5,555,T403,T403001,1047.0,1001049,3,,N,N,1,1,90.0,1266,,,2,2020-03-09 11:10:44
2638,5,555,T403,T403001,1060.0,1001062,4,,N,N,1,1,90.0,1516,,,2,2020-03-09 11:10:44
2639,5,555,T403,T403001,301.0,1000301,5,,N,N,1,1,358.0,1690,,,2,2020-03-09 11:10:44
2640,5,555,T403,T403001,280.0,1000280,6,,N,N,1,1,359.0,1966,,,2,2020-03-09 11:10:44
2641,5,555,T403,T403001,4172.0,1004180,7,,N,N,1,1,359.0,2566,,,2,2020-03-09 11:10:44
2642,5,555,T403,T403001,1095.0,1001097,8,,N,N,1,1,91.0,3016,,,2,2020-03-09 11:10:44
2643,5,555,T403,T403001,1034.0,1001036,9,,N,N,1,1,346.0,3266,,,2,2020-03-09 11:10:44
2644,5,555,T403,T403001,1.0,1000001,10,,N,N,1,1,349.0,4837,,,2,2020-03-09 11:10:44
2645,5,555,T403,T403001,486.0,1000486,11,,N,N,1,1,163.0,5380,,,2,2020-03-09 11:10:44
2646,5,555,T403,T403001,1745.0,1001748,12,,N,N,1,1,164.0,5731,,,2,2020-03-09 11:10:44
2647,5,555,T403,T403001,438.0,1000438,13,,N,N,1,1,172.0,6141,,,2,2020-03-09 11:10:44
2648,5,555,T403,T403001,2568.0,1002573,14,,N,N,1,1,102.0,7050,,,2,2020-03-09 11:10:44
2649,5,555,T403,T403001,2515.0,1002520,15,,N,N,1,1,106.0,7637,,,2,2020-03-09 11:10:44
2650,5,555,T403,T403001,2517.0,1002522,16,,N,N,1,1,26.0,8468,,,2,2020-03-09 11:10:44
2651,5,555,T403,T403001,802.0,1000804,17,,N,N,1,1,19.0,8683,,,2,2020-03-09 11:10:44
2652,5,555,T403,T403001,3587.0,1003593,18,,N,N,1,1,109.0,8907,,,2,2020-03-09 11:10:44
2653,5,555,T403,T403001,3958.0,1003966,19,,N,N,1,1,109.0,9091,,,2,2020-03-09 11:10:44
2654,5,555,T403,T403001,3928.0,1003936,20,,N,N,1,1,20.0,9738,,,2,2020-03-09 11:10:44
2655,5,555,T403,T403001,11.0,1000011,21,,N,N,1,1,37.0,10011,,,2,2020-03-09 11:10:44
2656,5,555,T403,T403001,4066.0,1004074,22,,N,N,1,1,78.0,10342,,,2,2020-03-09 11:10:44
2657,5,555,T403,T403001,4001.0,1004009,23,,N,N,1,1,79.0,10662,,,2,2020-03-09 11:10:44
2658,5,555,T403,T403001,4000.0,1004008,24,,N,N,1,1,255.0,10961,,,2,2020-03-09 11:10:44
2659,5,555,T403,T403001,4065.0,1004073,25,,N,N,1,1,258.0,11299,,,2,2020-03-09 11:10:44
2660,5,555,T403,T403001,12.0,1000012,26,,N,N,1,1,217.0,11625,,,2,2020-03-09 11:10:44
2661,5,555,T403,T403001,671.0,1000672,27,,N,N,1,1,331.0,12054,,,2,2020-03-09 11:10:44
2662,5,555,T403,T403001,3050.0,1003055,28,,N,N,1,1,331.0,12332,,,2,2020-03-09 11:10:44
2663,5,555,T403,T403001,2160.0,1002164,29,,N,N,1,1,14.0,12519,,,2,2020-03-09 11:10:44
2664,5,555,T403,T403001,4036.0,1004044,30,,N,N,1,1,18.0,13025,,,2,2020-03-09 11:10:44
2665,5,555,T403,T403001,2725.0,1002730,31,,N,N,1,1,219.0,13568,,,2,2020-03-09 11:10:44
2703,5,560,T451,T451002,2370.0,1002374,1,,N,N,1,1,179.0,0,,,1,2020-03-09 11:10:44
2704,5,560,T451,T451002,888.0,1000890,2,,N,N,1,1,178.0,767,,,1,2020-03-09 11:10:44
2705,5,560,T451,T451002,1711.0,1001714,3,,N,N,1,1,179.0,1093,,,1,2020-03-09 11:10:44
2706,5,560,T451,T451002,1330.0,1001332,4,,N,N,1,1,181.0,1350,,,1,2020-03-09 11:10:44
2707,5,560,T451,T451002,1568.0,1001571,5,,N,N,1,1,181.0,1587,,,1,2020-03-09 11:10:44
2708,5,560,T451,T451002,3753.0,1003759,6,,N,N,1,1,182.0,2364,,,1,2020-03-09 11:10:44
2709,5,560,T451,T451002,3220.0,1003225,7,,N,N,1,1,163.0,3154,,,1,2020-03-09 11:10:44
2710,5,560,T451,T451002,2567.0,1002572,8,,N,N,1,1,162.0,3583,,,1,2020-03-09 11:10:44
2711,5,560,T451,T451002,1466.0,1001468,9,,N,N,1,1,204.0,4949,,,1,2020-03-09 11:10:44
2712,5,560,T451,T451002,2810.0,1002815,10,,N,N,1,1,204.0,5492,,,1,2020-03-09 11:10:44
2713,5,560,T451,T451002,2788.0,1002793,11,,N,N,1,1,189.0,6122,,,1,2020-03-09 11:10:44
2714,5,560,T451,T451002,2541.0,1002546,12,,N,N,1,1,218.0,6588,,,1,2020-03-09 11:10:44
2715,5,560,T451,T451002,2542.0,1002547,13,,N,N,1,1,131.0,6713,,,1,2020-03-09 11:10:44
2716,5,560,T451,T451002,1590.0,1001593,14,,N,N,1,1,324.0,8092,,,1,2020-03-09 11:10:44
2717,5,560,T451,T451002,561.0,1000562,15,,N,N,1,1,314.0,8867,,,1,2020-03-09 11:10:44
2718,5,560,T451,T451002,1601.0,1001604,16,,N,N,1,1,230.0,9097,,,1,2020-03-09 11:10:44
2719,5,560,T451,T451002,4145.0,1004153,17,,N,N,1,1,190.0,9450,,,1,2020-03-09 11:10:44
2720,5,560,T451,T451002,2421.0,1002426,18,,N,N,1,1,112.0,10045,,,1,2020-03-09 11:10:44
2721,5,560,T451,T451002,2663.0,1002668,19,,N,N,1,1,307.0,11186,,,1,2020-03-09 11:10:44
2722,5,560,T451,T451002,1220.0,1001222,20,,N,N,1,1,255.0,11623,,,1,2020-03-09 11:10:44
2723,5,560,T451,T451002,653.0,1000654,21,,N,N,1,1,153.0,12032,,,1,2020-03-09 11:10:44
2724,5,560,T451,T451002,1608.0,1001611,22,,N,N,1,1,90.0,13116,,,1,2020-03-09 11:10:44
2725,5,560,T451,T451002,3059.0,1003064,23,,N,N,1,1,291.0,13750,,,1,2020-03-09 11:10:44
2726,5,560,T451,T451002,2393.0,1002398,24,,N,N,1,1,353.0,14107,,,1,2020-03-09 11:10:44
2727,5,560,T451,T451002,1923.0,1001927,25,,N,N,1,1,72.0,14966,,,1,2020-03-09 11:10:44
2728,5,560,T451,T451002,822.0,1000824,26,,N,N,1,1,309.0,15261,,,1,2020-03-09 11:10:44
2729,5,560,T451,T451002,4428.0,1006080,27,,Y,N,2,1,221.0,15872,,,1,2020-03-09 11:10:44
2730,5,560,T451,T451002,4430.0,1006082,28,,N,N,2,2,208.0,16750,,,1,2020-03-09 11:10:44
2731,5,560,T451,T451002,4431.0,1006083,29,,N,N,2,2,77.0,17701,,,1,2020-03-09 11:10:44
2732,5,560,T451,T451002,4432.0,1006084,30,,N,N,2,2,20.0,18320,,,1,2020-03-09 11:10:44
2733,5,560,T451,T451002,4433.0,1006085,31,,N,N,2,2,72.0,19395,,,1,2020-03-09 11:10:44
2734,5,560,T451,T451002,4434.0,1006086,32,,N,N,2,2,217.0,20154,,,1,2020-03-09 11:10:44
2735,5,560,T451,T451002,4435.0,1006087,33,,N,N,2,2,80.0,20559,,,1,2020-03-09 11:10:44
2736,5,560,T451,T451002,4436.0,1006088,34,,N,N,2,2,138.0,21108,,,2,2020-03-09 11:10:44
2737,5,560,T451,T451002,4437.0,1006089,35,,N,N,2,2,134.0,21439,,,2,2020-03-09 11:10:44
2738,5,560,T451,T451002,4438.0,1006090,36,,N,N,2,2,163.0,21941,,,2,2020-03-09 11:10:44
2739,5,560,T451,T451002,4546.0,1006198,37,,N,N,2,2,250.0,22771,,,2,2020-03-09 11:10:44
2740,5,560,T451,T451002,4534.0,1006186,38,,N,N,2,2,181.0,23245,,,2,2020-03-09 11:10:44
2741,5,560,T451,T451002,4535.0,1006187,39,,N,N,2,2,164.0,24373,,,2,2020-03-09 11:10:44
2742,5,560,T451,T451002,4536.0,1006188,40,,N,N,2,2,170.0,24852,,,2,2020-03-09 11:10:44
2743,5,560,T451,T451002,375.0,1000375,41,,N,N,2,2,163.0,25339,,,2,2020-03-09 11:10:44
2744,5,560,T451,T451002,4537.0,1006189,42,,N,N,2,2,89.0,25729,,,2,2020-03-09 11:10:44
2745,5,560,T451,T451002,4538.0,1006190,43,,N,N,2,2,318.0,26928,,,2,2020-03-09 11:10:44
2746,5,560,T451,T451002,4539.0,1006191,44,,N,N,2,2,318.0,27368,,,2,2020-03-09 11:10:44
2747,5,560,T451,T451002,4540.0,1006192,45,,N,N,2,2,94.0,30118,,,2,2020-03-09 11:10:44
2748,5,560,T451,T451002,4541.0,1006193,46,,N,N,2,2,215.0,32320,,,2,2020-03-09 11:10:44
2749,5,560,T451,T451002,4542.0,1006194,47,,N,N,2,2,179.0,33167,,,2,2020-03-09 11:10:44
2750,5,560,T451,T451002,4543.0,1006195,48,,N,N,2,2,186.0,33460,,,2,2020-03-09 11:10:44
2751,5,560,T451,T451002,4544.0,1006196,49,,N,N,2,2,190.0,33822,,,2,2020-03-09 11:10:44
2752,5,560,T451,T451002,4411.0,1006063,50,,Y,N,1,2,148.0,35052,,,2,2020-03-09 11:10:44
2753,5,560,T451,T451002,2542.0,1002547,51,,N,N,1,1,131.0,36682,,,2,2020-03-09 11:10:44
2754,5,560,T451,T451002,1590.0,1001593,52,,N,N,1,1,324.0,38024,,,2,2020-03-09 11:10:44
2755,5,560,T451,T451002,561.0,1000562,53,,N,N,1,1,314.0,38806,,,2,2020-03-09 11:10:44
2756,5,560,T451,T451002,1601.0,1001604,54,,N,N,1,1,230.0,39040,,,2,2020-03-09 11:10:44
2757,5,560,T451,T451002,4145.0,1004153,55,,N,N,1,1,190.0,39381,,,2,2020-03-09 11:10:44
2758,5,560,T451,T451002,2421.0,1002426,56,,N,N,1,1,112.0,39987,,,2,2020-03-09 11:10:44
2759,5,560,T451,T451002,2663.0,1002668,57,,N,N,1,1,307.0,41087,,,2,2020-03-09 11:10:44
2760,5,560,T451,T451002,1220.0,1001222,58,,N,N,1,1,255.0,41543,,,2,2020-03-09 11:10:44
2761,5,560,T451,T451002,653.0,1000654,59,,N,N,1,1,153.0,41934,,,2,2020-03-09 11:10:44
2762,5,560,T451,T451002,1608.0,1001611,60,,N,N,1,1,90.0,43036,,,2,2020-03-09 11:10:44
2763,5,560,T451,T451002,3059.0,1003064,61,,N,N,1,1,291.0,43490,,,2,2020-03-09 11:10:44
2764,5,560,T451,T451002,2393.0,1002398,62,,N,N,1,1,353.0,44024,,,2,2020-03-09 11:10:44
2765,5,560,T451,T451002,1923.0,1001927,63,,N,N,1,1,72.0,44874,,,2,2020-03-09 11:10:44
2766,5,560,T451,T451002,2539.0,1002544,64,,N,N,1,1,38.0,46103,,,2,2020-03-09 11:10:44
2767,5,560,T451,T451002,1357.0,1001359,65,,N,N,1,1,352.0,46616,,,2,2020-03-09 11:10:44
2768,5,560,T451,T451002,2809.0,1002814,66,,N,N,1,1,24.0,47231,,,2,2020-03-09 11:10:44
2769,5,560,T451,T451002,1465.0,1001467,67,,N,N,1,1,30.0,47857,,,2,2020-03-09 11:10:44
2770,5,560,T451,T451002,2566.0,1002571,68,,N,N,1,1,342.0,49239,,,2,2020-03-09 11:10:44
2771,5,560,T451,T451002,3219.0,1003224,69,,N,N,1,1,343.0,49636,,,2,2020-03-09 11:10:44
2772,5,560,T451,T451002,2704.0,1002709,70,,N,N,1,1,345.0,50027,,,2,2020-03-09 11:10:44
2773,5,560,T451,T451002,3754.0,1003760,71,,N,N,1,1,2.0,50387,,,2,2020-03-09 11:10:44
2774,5,560,T451,T451002,1567.0,1001570,72,,N,N,1,1,2.0,50745,,,2,2020-03-09 11:10:44
2775,5,560,T451,T451002,1566.0,1001569,73,,N,N,1,1,1.0,51281,,,2,2020-03-09 11:10:44
2776,5,560,T451,T451002,1329.0,1001331,74,,N,N,1,1,1.0,51467,,,2,2020-03-09 11:10:44
2777,5,560,T451,T451002,1710.0,1001713,75,,N,N,1,1,359.0,51743,,,2,2020-03-09 11:10:44
2778,5,560,T451,T451002,887.0,1000889,76,,N,N,1,1,358.0,51980,,,2,2020-03-09 11:10:44
2779,5,560,T451,T451002,1971.0,1001975,77,,N,N,1,1,277.0,52712,,,2,2020-03-09 11:10:44
2780,5,560,T451,T451002,2370.0,1002374,78,,N,N,1,1,179.0,53000,,,2,2020-03-09 11:10:44
3062,5,479,401,U401002,1686.0,1001689,1,,N,N,1,1,151.0,0,,,1,2020-03-09 11:10:44
3063,5,479,401,U401002,1687.0,1001690,2,,N,N,1,1,331.0,1066,,,1,2020-03-09 11:10:44
3064,5,479,401,U401002,3914.0,1003922,3,,N,N,1,1,88.0,2736,,,1,2020-03-09 11:10:44
3065,5,479,401,U401002,2510.0,1002515,4,,N,N,1,1,97.0,3209,,,1,2020-03-09 11:10:44
3066,5,479,401,U401002,4045.0,1004053,5,,N,N,1,1,92.0,3594,,,1,2020-03-09 11:10:44
3067,5,479,401,U401002,4251.0,1004259,6,,N,N,1,1,126.0,4080,,,1,2020-03-09 11:10:44
3068,5,479,401,U401002,3931.0,1003939,7,,N,N,1,1,78.0,4346,,,1,2020-03-09 11:10:44
3069,5,479,401,U401002,1478.0,1001480,8,,N,N,1,1,90.0,5052,,,1,2020-03-09 11:10:44
3070,5,479,401,U401002,1418.0,1001420,9,,N,N,1,1,99.0,6316,,,1,2020-03-09 11:10:44
3071,5,479,401,U401002,247.0,1000247,10,,N,N,1,1,70.0,7126,,,1,2020-03-09 11:10:44
3072,5,479,401,U401002,1212.0,1001214,11,,N,N,1,1,65.0,8243,,,1,2020-03-09 11:10:44
3073,5,479,401,U401002,184.0,1000184,12,,N,N,1,1,329.0,8643,,,1,2020-03-09 11:10:44
3074,5,479,401,U401002,3017.0,1003022,13,,N,N,1,1,29.0,9294,,,1,2020-03-09 11:10:44
3075,5,479,401,U401002,3584.0,1003590,14,,N,N,1,1,31.0,9665,,,1,2020-03-09 11:10:44
3076,5,479,401,U401002,3369.0,1003374,15,,N,N,1,1,31.0,9931,,,1,2020-03-09 11:10:44
3077,5,479,401,U401002,2208.0,1002212,16,,N,N,1,1,33.0,10241,,,1,2020-03-09 11:10:44
3078,5,479,401,U401002,2463.0,1002468,17,,Y,N,2,1,30.0,10363,,,1,2020-03-09 11:10:44
3079,5,479,401,U401002,5105.0,1006757,18,,N,N,2,2,4.0,10530,,,1,2020-03-09 11:10:44
3080,5,479,401,U401002,5104.0,1006756,19,,N,N,2,2,356.0,10785,,,1,2020-03-09 11:10:44
3081,5,479,401,U401002,1128.0,1001130,20,,N,N,2,2,295.0,11031,,,1,2020-03-09 11:10:44
3082,5,479,401,U401002,2033.0,1002037,21,,N,N,2,2,20.0,11511,,,1,2020-03-09 11:10:44
3083,5,479,401,U401002,4028.0,1004036,22,,N,N,2,2,156.0,12349,,,1,2020-03-09 11:10:44
3084,5,479,401,U401002,647.0,1000648,23,,N,N,2,2,158.0,12726,,,1,2020-03-09 11:10:44
3085,5,479,401,U401002,2428.0,1002433,24,,N,N,2,2,152.0,13023,,,1,2020-03-09 11:10:44
3086,5,479,401,U401002,852.0,1000854,25,,N,N,2,2,82.0,13309,,,1,2020-03-09 11:10:44
3087,5,479,401,U401002,1492.0,1001494,26,,N,N,2,2,33.0,13741,,,1,2020-03-09 11:10:44
3088,5,479,401,U401002,3590.0,1003596,27,,N,N,2,2,352.0,13955,,,1,2020-03-09 11:10:44
3089,5,479,401,U401002,3136.0,1003141,28,,N,N,2,2,304.0,14223,,,1,2020-03-09 11:10:44
3090,5,479,401,U401002,194.0,1000194,29,,N,N,2,2,310.0,15365,,,1,2020-03-09 11:10:44
3091,5,479,401,U401002,3284.0,1003289,30,,N,N,2,2,310.0,15888,,,1,2020-03-09 11:10:44
3092,5,479,401,U401002,400.0,1000400,31,,N,N,2,2,299.0,16946,,,1,2020-03-09 11:10:44
3093,5,479,401,U401002,4114.0,1004122,32,,N,N,2,2,295.0,17999,,,1,2020-03-09 11:10:44
3094,5,479,401,U401002,2520.0,1002525,33,,N,N,2,2,291.0,18258,,,1,2020-03-09 11:10:44
3095,5,479,401,U401002,2569.0,1002574,34,,N,N,2,2,282.0,20192,,,1,2020-03-09 11:10:44
3096,5,479,401,U401002,435.0,1000435,35,,N,N,2,2,352.0,21038,,,1,2020-03-09 11:10:44
3097,5,479,401,U401002,1744.0,1001747,36,,N,N,2,2,344.0,21791,,,1,2020-03-09 11:10:44
3098,5,479,401,U401002,2817.0,1002822,37,,Y,N,3,2,325.0,22076,,,1,2020-03-09 11:10:44
3099,5,479,401,U401002,817.0,1000819,38,,Y,N,3,2,340.0,22567,,,1,2020-03-09 11:10:44
3100,5,479,401,U401002,781.0,1000783,39,,N,N,3,3,353.0,22783,,,1,2020-03-09 11:10:44
3101,5,479,401,U401002,3665.0,1003671,40,,N,N,3,3,8.0,23217,,,1,2020-03-09 11:10:44
3102,5,479,401,U401002,1805.0,1001808,41,,N,N,3,3,328.0,23490,,,1,2020-03-09 11:10:44
3103,5,479,401,U401002,1203.0,1001205,42,,N,N,3,3,328.0,23717,,,1,2020-03-09 11:10:44
3104,5,479,401,U401002,1523.0,1001526,43,,N,N,3,3,293.0,24476,,,1,2020-03-09 11:10:44
3105,5,479,401,U401002,1641.0,1001644,44,,N,N,3,3,304.0,24928,,,1,2020-03-09 11:10:44
3106,5,479,401,U401002,1067.0,1001069,45,,N,N,3,3,307.0,25357,,,1,2020-03-09 11:10:44
3107,5,479,401,U401002,2289.0,1002293,46,,Y,N,4,3,308.0,25960,,,1,2020-03-09 11:10:44
3108,5,479,401,U401002,1843.0,1001846,47,,Y,N,4,3,314.0,26068,,,1,2020-03-09 11:10:44
3109,5,479,401,U401002,250.0,1000250,48,,Y,N,4,3,350.0,26742,,,1,2020-03-09 11:10:44
3110,5,479,401,U401002,2050.0,1002054,49,,N,N,4,4,74.0,27183,,,1,2020-03-09 11:10:44
3111,5,479,401,U401002,2561.0,1002566,50,,N,N,4,4,74.0,27393,,,1,2020-03-09 11:10:44
3112,5,479,401,U401002,956.0,1000958,51,,N,N,4,4,358.0,28029,,,1,2020-03-09 11:10:44
3113,5,479,401,U401002,1994.0,1001998,52,,N,N,4,4,282.0,28242,,,1,2020-03-09 11:10:44
3114,5,479,401,U401002,76.0,1000076,53,,N,N,4,4,273.0,28727,,,1,2020-03-09 11:10:44
3115,5,479,401,U401002,4222.0,1004230,54,,N,N,4,4,238.0,29337,,,1,2020-03-09 11:10:44
3116,5,479,401,U401002,4239.0,1004247,55,,N,N,4,4,257.0,29488,,,1,2020-03-09 11:10:44
3117,5,479,401,U401002,1179.0,1001181,56,,N,N,4,4,219.0,30168,,,1,2020-03-09 11:10:44
3118,5,479,401,U401002,2077.0,1002081,57,,N,N,4,4,131.0,30600,,,1,2020-03-09 11:10:44
3119,5,479,401,U401002,932.0,1000934,58,,N,N,4,4,120.0,31015,,,2,2020-03-09 11:10:44
3120,5,479,401,U401002,951.0,1000953,59,,N,N,4,4,120.0,31657,,,2,2020-03-09 11:10:44
3121,5,479,401,U401002,3920.0,1003928,60,,Y,N,3,4,170.0,31917,,,2,2020-03-09 11:10:44
3122,5,479,401,U401002,1844.0,1001847,61,,Y,N,3,4,134.0,32156,,,2,2020-03-09 11:10:44
3123,5,479,401,U401002,2282.0,1002286,62,,Y,N,3,4,128.0,32753,,,2,2020-03-09 11:10:44
3124,5,479,401,U401002,853.0,1000855,63,,N,N,3,3,127.0,33485,,,2,2020-03-09 11:10:44
3125,5,479,401,U401002,1033.0,1001035,64,,N,N,3,3,127.0,33750,,,2,2020-03-09 11:10:44
3126,5,479,401,U401002,665.0,1000666,65,,N,N,3,3,124.0,34571,,,2,2020-03-09 11:10:44
3127,5,479,401,U401002,1204.0,1001206,66,,N,N,3,3,148.0,35503,,,2,2020-03-09 11:10:44
3128,5,479,401,U401002,3893.0,1003900,67,,N,N,3,3,148.0,36845,,,2,2020-03-09 11:10:44
3129,5,479,401,U401002,276.0,1000276,68,,N,N,3,3,188.0,37196,,,2,2020-03-09 11:10:44
3130,5,479,401,U401002,2244.0,1002248,69,,N,N,3,3,173.0,37606,,,2,2020-03-09 11:10:44
3131,5,479,401,U401002,1720.0,1001723,70,,N,N,3,3,163.0,38515,,,2,2020-03-09 11:10:44
3132,5,479,401,U401002,3480.0,1003485,71,,Y,N,2,3,137.0,39102,,,2,2020-03-09 11:10:44
3133,5,479,401,U401002,1.0,1000001,72,,Y,N,2,3,349.0,39799,,,2,2020-03-09 11:10:44
3134,5,479,401,U401002,417.0,1000417,73,,N,N,2,2,342.0,41354,,,2,2020-03-09 11:10:44
3135,5,479,401,U401002,486.0,1000486,74,,N,N,2,2,163.0,41538,,,2,2020-03-09 11:10:44
3136,5,479,401,U401002,1745.0,1001748,75,,N,N,2,2,164.0,41804,,,2,2020-03-09 11:10:44
3137,5,479,401,U401002,438.0,1000438,76,,N,N,2,2,172.0,42178,,,2,2020-03-09 11:10:44
3138,5,479,401,U401002,2568.0,1002573,77,,N,N,2,2,102.0,42681,,,2,2020-03-09 11:10:44
3139,5,479,401,U401002,2515.0,1002520,78,,N,N,2,2,106.0,42907,,,2,2020-03-09 11:10:44
3140,5,479,401,U401002,2518.0,1002523,79,,N,N,2,2,108.0,43318,,,2,2020-03-09 11:10:44
3141,5,479,401,U401002,3283.0,1003288,80,,N,N,2,2,122.0,44609,,,2,2020-03-09 11:10:44
3142,5,479,401,U401002,193.0,1000193,81,,N,N,2,2,130.0,45176,,,2,2020-03-09 11:10:44
3143,5,479,401,U401002,3625.0,1003631,82,,N,N,2,2,124.0,45396,,,2,2020-03-09 11:10:44
3144,5,479,401,U401002,3591.0,1003597,83,,N,N,2,2,182.0,45661,,,2,2020-03-09 11:10:44
3145,5,479,401,U401002,1493.0,1001495,84,,N,N,2,2,213.0,45879,,,2,2020-03-09 11:10:44
3146,5,479,401,U401002,317.0,1000317,85,,N,N,2,2,262.0,46316,,,2,2020-03-09 11:10:44
3147,5,479,401,U401002,2429.0,1002434,86,,N,N,2,2,335.0,46825,,,2,2020-03-09 11:10:44
3148,5,479,401,U401002,569.0,1000570,87,,N,N,2,2,338.0,47273,,,2,2020-03-09 11:10:44
3149,5,479,401,U401002,2664.0,1002669,88,,N,N,2,2,338.0,47900,,,2,2020-03-09 11:10:44
3150,5,479,401,U401002,2336.0,1002340,89,,N,N,2,2,200.0,48176,,,2,2020-03-09 11:10:44
3151,5,479,401,U401002,2182.0,1002186,90,,N,N,2,2,151.0,49758,,,2,2020-03-09 11:10:44
3152,5,479,401,U401002,5071.0,1006723,91,,N,N,2,2,181.0,50120,,,2,2020-03-09 11:10:44
3153,5,479,401,U401002,5072.0,1006724,92,,N,N,2,2,178.0,50545,,,2,2020-03-09 11:10:44
3154,5,479,401,U401002,2464.0,1002469,93,,Y,N,1,2,183.0,52914,,,2,2020-03-09 11:10:44
3155,5,479,401,U401002,2209.0,1002213,94,,N,N,1,1,213.0,53128,,,2,2020-03-09 11:10:44
3156,5,479,401,U401002,3957.0,1003965,95,,N,N,1,1,211.0,53571,,,2,2020-03-09 11:10:44
3157,5,479,401,U401002,2767.0,1002772,96,,N,N,1,1,209.0,53978,,,2,2020-03-09 11:10:44
3158,5,479,401,U401002,5102.0,1006754,97,,N,N,1,1,132.0,54714,,,2,2020-03-09 11:10:44
3159,5,479,401,U401002,1212.0,1001214,98,,N,N,1,1,65.0,55131,,,2,2020-03-09 11:10:44
3160,5,479,401,U401002,1061.0,1001063,99,,N,N,1,1,245.0,55865,,,2,2020-03-09 11:10:44
3161,5,479,401,U401002,3436.0,1003441,100,,N,N,1,1,243.0,56188,,,2,2020-03-09 11:10:44
3162,5,479,401,U401002,3445.0,1003450,101,,N,N,1,1,251.0,57616,,,2,2020-03-09 11:10:44
3163,5,479,401,U401002,3048.0,1003053,102,,N,N,1,1,273.0,58219,,,2,2020-03-09 11:10:44
3164,5,479,401,U401002,489.0,1000489,103,,N,N,1,1,268.0,58834,,,2,2020-03-09 11:10:44
3165,5,479,401,U401002,3236.0,1003241,104,,N,N,1,1,251.0,59408,,,2,2020-03-09 11:10:44
3166,5,479,401,U401002,4058.0,1004066,105,,N,N,1,1,251.0,59597,,,2,2020-03-09 11:10:44
3167,5,479,401,U401002,4252.0,1004260,106,,N,N,1,1,288.0,59998,,,2,2020-03-09 11:10:44
3168,5,479,401,U401002,3327.0,1003332,107,,N,N,1,1,277.0,60924,,,2,2020-03-09 11:10:44
3169,5,479,401,U401002,3915.0,1003923,108,,N,N,1,1,268.0,61240,,,2,2020-03-09 11:10:44
3170,5,479,401,U401002,1686.0,1001689,109,,N,N,1,1,151.0,62000,,,2,2020-03-09 11:10:44
3578,4,522,BET7,R007002,964.0,1000966,1,,N,N,1,1,3.0,0,,,1,2020-03-09 11:10:44
3579,4,522,BET7,R007002,447.0,1000447,2,,N,N,1,1,294.0,876,,,1,2020-03-09 11:10:44
3580,4,522,BET7,R007002,3205.0,1003210,3,,N,N,1,1,293.0,1210,,,1,2020-03-09 11:10:44
3581,4,522,BET7,R007002,3142.0,1003147,4,,N,N,1,1,302.0,1533,,,1,2020-03-09 11:10:44
3582,4,522,BET7,R007002,1779.0,1001782,5,,N,N,1,1,306.0,1938,,,1,2020-03-09 11:10:44
3583,4,522,BET7,R007002,3924.0,1003932,6,,N,N,1,1,297.0,2634,,,1,2020-03-09 11:10:44
3584,4,522,BET7,R007002,491.0,1000492,7,,N,N,1,1,274.0,7012,,,1,2020-03-09 11:10:44
3585,4,522,BET7,R007002,2010.0,1002014,8,,N,N,1,1,238.0,7188,,,1,2020-03-09 11:10:44
3586,4,522,BET7,R007002,1515.0,1001518,9,,N,N,1,1,283.0,7609,,,1,2020-03-09 11:10:44
3587,4,522,BET7,R007002,94.0,1000094,10,,N,N,1,1,241.0,8034,,,1,2020-03-09 11:10:44
3588,4,522,BET7,R007002,2707.0,1002712,11,,N,N,1,1,246.0,8559,,,1,2020-03-09 11:10:44
3589,4,522,BET7,R007002,1795.0,1001798,12,,N,N,1,1,259.0,8853,,,1,2020-03-09 11:10:44
3590,4,522,BET7,R007002,2818.0,1002823,13,,N,N,1,1,226.0,9257,,,1,2020-03-09 11:10:44
3591,4,522,BET7,R007002,49.0,1000049,14,,N,N,1,1,232.0,9418,,,1,2020-03-09 11:10:44
3592,4,522,BET7,R007002,383.0,1000383,15,,N,N,1,1,45.0,400,,,1,2020-03-09 11:10:44
3792,4,551,T352,T352002,4046.0,1004054,1,,N,N,1,1,64.0,0,,,1,2020-03-09 11:10:44
3793,4,551,T352,T352002,4272.0,1004280,2,,N,N,1,1,155.0,926,,,1,2020-03-09 11:10:44
3794,4,551,T352,T352002,1475.0,1001477,3,,N,N,1,1,155.0,1147,,,1,2020-03-09 11:10:44
3795,4,551,T352,T352002,4129.0,1004137,4,,N,N,1,1,213.0,1893,,,1,2020-03-09 11:10:44
3796,4,551,T352,T352002,2404.0,1002409,5,,N,N,1,1,122.0,2306,,,1,2020-03-09 11:10:44
3797,4,551,T352,T352002,4208.0,1004216,6,,N,N,1,1,209.0,2496,,,1,2020-03-09 11:10:44
